idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
335	69.7956	34.5804	55.9982	7.0	-0.10300601	-0.10228597	0.00072004
336	62.0827	41.7081	59.3941	5.0	-0.11998747	-0.12071259	-0.00072512
337	64.8237	24.5017	58.9300	7.0	-0.09498435	-0.09459695	0.00038740
338	57.5601	32.3169	50.5537	2.0	-0.17616881	-0.17268540	0.00348342
339	61.5370	22.2064	54.9356	8.0	-0.08976200	-0.08898356	0.00077844
340	56.8494	46.1152	57.1403	8.0	-0.08795860	-0.08831169	-0.00035309
341	65.6226	30.1574	59.2245	4.0	-0.13427102	-0.13409310	0.00017792
342	47.4089	34.8790	53.6034	7.0	-0.08513274	-0.08563399	-0.00050124
343	50.2907	35.8935	60.7009	6.0	-0.10203232	-0.10319926	-0.00116694
344	67.8514	36.2248	56.6380	6.0	-0.11825223	-0.11790874	0.00034348
345	50.3655	26.8805	56.3915	6.0	-0.08614095	-0.08673247	-0.00059152
346	59.4036	22.2563	53.9722	8.0	-0.08958010	-0.08887369	0.00070641
347	63.0798	39.5042	49.8855	6.0	-0.11517246	-0.11469852	0.00047393
348	54.4648	38.8629	52.5557	4.0	-0.13879907	-0.13967082	-0.00087175
349	60.3890	24.2718	48.0713	8.0	-0.08810252	-0.08665545	0.00144707
350	53.1456	28.3937	63.2081	7.0	-0.08908635	-0.09052522	-0.00143888
351	65.4897	38.3229	54.1551	5.0	-0.13196887	-0.13173148	0.00023739
352	54.0238	39.3460	56.5446	3.0	-0.15618821	-0.15704639	-0.00085819
353	48.2282	30.7704	50.5357	7.0	-0.08052032	-0.08075979	-0.00023947
354	55.8930	25.6697	51.0810	6.0	-0.10266257	-0.10182283	0.00083974
355	62.6957	45.3347	58.3383	8.0	-0.08848639	-0.08882403	-0.00033764
356	67.5117	24.6040	58.2646	8.0	-0.08644215	-0.08584880	0.00059334
357	59.2954	32.0447	47.2010	5.0	-0.12200579	-0.11972940	0.00227639
358	55.3953	24.6589	62.5351	8.0	-0.08225374	-0.08314347	-0.00088973
359	51.1842	34.7395	50.1173	5.0	-0.10299408	-0.10339764	-0.00040356
360	64.9237	35.1762	56.2050	3.0	-0.17459743	-0.17418343	0.00041400
361	67.1123	41.5068	54.8262	8.0	-0.09605541	-0.09603363	0.00002178
362	57.4907	27.0824	59.3460	4.0	-0.12039757	-0.12214562	-0.00174805
363	66.3750	37.4696	55.5178	5.0	-0.13014877	-0.12993976	0.00020900
364	59.6849	32.4946	67.2150	8.0	-0.08840662	-0.08976529	-0.00135867
365	65.8558	33.6215	55.1430	3.0	-0.17034760	-0.16794713	0.00240048
366	64.2689	34.2420	54.3471	2.0	-0.20976139	-0.20719082	0.00257057
367	59.6062	35.0398	67.2099	8.0	-0.08977252	-0.09106754	-0.00129503
368	65.0271	32.5767	53.4102	2.0	-0.19828447	-0.19221994	0.00606453
369	49.2246	30.6278	60.6692	7.0	-0.08600453	-0.08700452	-0.00099999
370	64.2724	26.6040	51.1766	5.0	-0.11756209	-0.11439970	0.00316239
371	62.0882	39.3349	47.4379	7.0	-0.10071540	-0.10012765	0.00058775
372	48.5072	36.8698	61.4975	8.0	-0.08466101	-0.08549164	-0.00083063
373	55.9657	33.4772	62.8662	4.0	-0.12969119	-0.13329885	-0.00360766
374	57.1350	29.0017	53.4916	2.0	-0.16936196	-0.16761190	0.00175006
375	52.5609	27.1353	57.8967	5.0	-0.09776203	-0.09877785	-0.00101582
376	56.8070	30.2868	66.6326	8.0	-0.08628220	-0.08772845	-0.00144625
377	53.8508	43.5431	59.1182	7.0	-0.09698597	-0.09752252	-0.00053656
378	49.9794	32.3794	61.5577	7.0	-0.09203725	-0.09326695	-0.00122970
379	64.7379	30.9007	52.5214	2.0	-0.18911355	-0.18063362	0.00847993
380	63.9222	29.7117	45.5336	7.0	-0.09313190	-0.09122083	0.00191107
381	62.5681	36.6994	62.9950	5.0	-0.12142497	-0.12298672	-0.00156175
382	58.2994	25.0769	55.5619	5.0	-0.11456041	-0.11413122	0.00042919
383	58.9232	37.2158	60.2194	2.0	-0.19758492	-0.19977277	-0.00218785
384	49.9368	32.4844	48.0113	7.0	-0.08388082	-0.08393285	-0.00005203
385	55.5009	41.3254	49.0384	7.0	-0.09761470	-0.09771840	-0.00010370
386	49.6679	37.7819	55.8442	6.0	-0.10340921	-0.10417200	-0.00076279
387	51.3312	34.7850	60.3279	5.0	-0.11456391	-0.11611712	-0.00155322
388	51.2894	26.5110	50.1900	7.0	-0.08313985	-0.08306752	0.00007233
389	66.2863	26.5416	48.9877	7.0	-0.09356680	-0.09152944	0.00203736
390	58.2336	44.9205	59.1440	7.0	-0.09584580	-0.09629762	-0.00045181
391	60.3126	43.1227	57.2742	5.0	-0.11807295	-0.11855979	-0.00048684
392	64.9353	42.6976	57.6600	7.0	-0.09991084	-0.10026128	-0.00035044
393	54.5706	25.4917	55.5869	5.0	-0.10141617	-0.10179480	-0.00037863
394	54.0123	31.7513	63.7280	6.0	-0.10293387	-0.10509066	-0.00215678
395	70.8642	28.8552	55.7915	8.0	-0.08826885	-0.08730679	0.00096207
396	50.6723	37.2266	58.6009	5.0	-0.11317299	-0.11420133	-0.00102833
397	48.3183	33.0783	61.3254	8.0	-0.08348675	-0.08440668	-0.00091993
398	46.1881	33.1774	52.6825	8.0	-0.07608445	-0.07645157	-0.00036712
399	68.2793	35.9127	47.8112	8.0	-0.08966190	-0.08854394	0.00111796
400	66.3621	33.4378	45.2550	8.0	-0.08678812	-0.08542192	0.00136620
401	64.3248	29.8363	61.3011	5.0	-0.12189203	-0.12280862	-0.00091659
402	46.1673	34.5946	54.4130	8.0	-0.07817573	-0.07863704	-0.00046131
403	65.6368	25.6749	60.1788	7.0	-0.09513066	-0.09495855	0.00017211
404	49.4346	25.7685	58.5466	8.0	-0.07595638	-0.07653185	-0.00057546
405	60.5849	33.8343	44.9604	7.0	-0.09794613	-0.09658947	0.00135666
406	64.9982	26.1659	54.3158	5.0	-0.11920712	-0.11687070	0.00233642
407	58.4587	27.2649	63.5786	7.0	-0.09648790	-0.09800848	-0.00152058
408	68.0539	32.0941	53.0865	5.0	-0.12371698	-0.12133545	0.00238153
409	64.6293	35.0701	47.1712	6.0	-0.10705257	-0.10538667	0.00166591
410	65.1572	25.2867	61.7462	8.0	-0.08792863	-0.08804424	-0.00011561
411	54.7106	41.8606	60.9899	6.0	-0.10703641	-0.10776267	-0.00072627
412	55.0087	27.4689	56.4890	3.0	-0.11967782	-0.12089319	-0.00121537
413	48.2907	29.0094	49.4308	8.0	-0.07502521	-0.07511910	-0.00009390
414	58.8413	27.3382	52.2868	4.0	-0.14355878	-0.14063410	0.00292469
415	60.5545	33.3716	62.9012	4.0	-0.13533484	-0.13851115	-0.00317630
416	55.6577	25.1538	56.8401	5.0	-0.10267373	-0.10315521	-0.00048149
417	51.8300	42.2010	54.3415	7.0	-0.09729711	-0.09777974	-0.00048263
418	56.9215	37.4997	52.0796	2.0	-0.17038676	-0.17137444	-0.00098768
419	53.5002	35.6307	58.0899	2.0	-0.17753812	-0.17945807	-0.00191994
420	65.7871	35.5794	54.4846	4.0	-0.15437191	-0.15318457	0.00118734
421	48.4100	28.8267	51.5806	7.0	-0.07944121	-0.07968553	-0.00024432
422	64.7051	37.9880	52.4234	5.0	-0.13581110	-0.13522696	0.00058414
423	59.8987	29.1120	64.8716	7.0	-0.09712256	-0.09873949	-0.00161693
424	62.0050	41.9979	62.5387	7.0	-0.09862686	-0.09934338	-0.00071652
425	57.1100	41.7033	49.2652	7.0	-0.10063278	-0.10069158	-0.00005880
426	49.4143	37.1458	50.7866	7.0	-0.09019622	-0.09059083	-0.00039461
427	57.2893	35.8556	46.1405	6.0	-0.10258844	-0.10183768	0.00075076
428	50.6601	30.7081	52.6597	4.0	-0.10201474	-0.10261136	-0.00059663
429	53.9350	32.2899	48.0530	5.0	-0.10753401	-0.10706822	0.00046579
430	68.7855	32.6821	47.2060	8.0	-0.08671101	-0.08530154	0.00140947
431	59.2896	27.0985	55.2271	3.0	-0.15018891	-0.14885162	0.00133728
432	60.6332	25.4004	54.0417	5.0	-0.12369298	-0.12185179	0.00184120
433	63.2026	39.8064	58.2291	4.0	-0.14014021	-0.14116449	-0.00102428
434	63.9087	24.4926	55.4170	6.0	-0.10596489	-0.10461892	0.00134597
435	56.0411	26.8207	61.9972	6.0	-0.09783364	-0.09939015	-0.00155651
436	66.8513	39.5174	53.2498	7.0	-0.10750161	-0.10717565	0.00032595
437	65.3564	24.0972	54.1482	7.0	-0.09630195	-0.09487114	0.00143082
438	58.2615	43.3118	56.5212	5.0	-0.11857208	-0.11901612	-0.00044404
439	55.9802	41.4731	60.2054	5.0	-0.12278274	-0.12349798	-0.00071524
440	63.7646	33.1482	62.7108	5.0	-0.12120866	-0.12280054	-0.00159187
441	57.7031	45.8373	53.7436	8.0	-0.08898434	-0.08923223	-0.00024789
442	52.0751	41.6601	56.8027	6.0	-0.10515297	-0.10575518	-0.00060220
443	59.5891	40.0508	52.1270	4.0	-0.14432285	-0.14466123	-0.00033838
444	57.4710	42.1268	57.2611	4.0	-0.13571739	-0.13620281	-0.00048541
445	47.8430	34.8280	60.2016	8.0	-0.08475440	-0.08557597	-0.00082157
446	50.6904	31.9451	59.5149	5.0	-0.10387107	-0.10520565	-0.00133458
447	57.3444	31.1021	60.0649	2.0	-0.16587309	-0.17449624	-0.00862315
448	56.3310	28.0921	62.9385	6.0	-0.10089601	-0.10284126	-0.00194525
449	60.3621	26.5936	45.6837	8.0	-0.08729486	-0.08579248	0.00150239
450	69.3763	29.9873	59.0106	7.0	-0.09669960	-0.09619980	0.00049980
451	63.3285	23.1418	50.6991	8.0	-0.08818822	-0.08673349	0.00145473
452	54.1028	28.5033	46.9989	7.0	-0.09020096	-0.08953488	0.00066608
453	63.0927	40.5197	47.6140	8.0	-0.09371544	-0.09325407	0.00046138
454	57.6005	33.2215	65.3449	6.0	-0.10427364	-0.10639519	-0.00212155
455	68.3887	40.3440	57.4131	8.0	-0.09327431	-0.09335040	-0.00007609
456	70.0633	28.2985	51.4935	8.0	-0.08809032	-0.08660668	0.00148365
457	62.2758	40.1946	60.9483	5.0	-0.12299694	-0.12400750	-0.00101056
458	51.9409	27.2918	59.6176	6.0	-0.09143436	-0.09252402	-0.00108966
459	64.9508	27.1845	55.6327	4.0	-0.13317663	-0.13084008	0.00233654
460	52.4987	37.6700	46.0264	8.0	-0.08311689	-0.08303113	0.00008576
461	49.8272	32.0311	51.4364	5.0	-0.09551505	-0.09597489	-0.00045984
462	49.7494	33.6321	49.7968	6.0	-0.09083654	-0.09112955	-0.00029301
463	53.5640	40.0307	58.5046	4.0	-0.13244640	-0.13322320	-0.00077680
464	65.4863	34.4024	65.2834	8.0	-0.09072260	-0.09154222	-0.00081962
465	55.5806	29.9569	47.2793	6.0	-0.10364815	-0.10256671	0.00108143
466	53.5609	36.9957	56.4737	2.0	-0.18025844	-0.18175671	-0.00149828
467	52.6240	23.9560	51.4240	8.0	-0.08007079	-0.07991234	0.00015844
468	67.0584	35.8886	46.5809	8.0	-0.08921522	-0.08807409	0.00114113
469	57.8277	46.2379	55.6361	8.0	-0.08810338	-0.08840076	-0.00029738
470	54.4915	24.6586	60.5185	7.0	-0.08615336	-0.08698809	-0.00083473
471	53.0632	26.9741	52.0779	5.0	-0.09990955	-0.09995504	-0.00004549
472	66.4162	28.7645	54.9296	4.0	-0.13541841	-0.13253892	0.00287950
473	46.9190	32.9418	54.0879	7.0	-0.08148618	-0.08195856	-0.00047238
474	64.3206	32.5044	45.3103	7.0	-0.09439378	-0.09269859	0.00169519
475	64.0079	34.8312	61.3421	4.0	-0.13543395	-0.13706978	-0.00163583
476	64.1863	38.0020	61.4133	5.0	-0.12059766	-0.12172735	-0.00112969
477	58.4810	39.1063	61.5862	4.0	-0.14214209	-0.14349337	-0.00135128
478	64.6623	31.9403	57.6120	2.0	-0.18781718	-0.18690918	0.00090800
479	61.1474	45.6491	53.8467	8.0	-0.08928313	-0.08946836	-0.00018523
480	50.2717	34.1856	62.1720	7.0	-0.09416304	-0.09541951	-0.00125647
481	57.3392	44.3738	52.9335	7.0	-0.09840736	-0.09867788	-0.00027052
482	48.7466	37.5223	53.8506	7.0	-0.09313057	-0.09371474	-0.00058418
483	56.3181	33.5334	45.0344	7.0	-0.09339575	-0.09258162	0.00081413
484	64.3796	27.2591	57.5344	4.0	-0.13164211	-0.13052570	0.00111641
485	67.4296	32.2068	48.6821	6.0	-0.10415798	-0.10201268	0.00214530
486	62.4025	31.1256	59.0275	2.0	-0.19095029	-0.19408973	-0.00313944
487	68.0319	29.9756	46.7257	8.0	-0.08532609	-0.08374139	0.00158469
488	59.1359	27.1149	59.6985	4.0	-0.12419883	-0.12581434	-0.00161552
489	53.1326	37.4132	51.9214	4.0	-0.12820392	-0.12902650	-0.00082258
490	58.1502	31.2501	48.7341	4.0	-0.13911270	-0.13634655	0.00276614
491	52.5126	35.4194	49.2699	5.0	-0.10716635	-0.10736145	-0.00019510
492	69.9164	27.5105	52.9155	8.0	-0.08903520	-0.08763324	0.00140196
493	65.6011	23.6384	51.8027	8.0	-0.08838962	-0.08691784	0.00147177
494	66.0892	30.4111	49.0045	5.0	-0.11458203	-0.11152360	0.00305844
495	50.2163	33.7512	56.2560	4.0	-0.11101837	-0.11186844	-0.00085007
496	68.2447	40.0653	54.6398	8.0	-0.09639278	-0.09620681	0.00018597
497	60.4268	35.1999	61.8255	3.0	-0.15725984	-0.16046120	-0.00320136
498	59.8269	37.5106	49.3497	4.0	-0.13466846	-0.13402207	0.00064640
499	58.1694	38.3089	65.2319	7.0	-0.10137385	-0.10267219	-0.00129834
500	51.2011	31.1222	56.4225	3.0	-0.11033173	-0.11099756	-0.00066583
501	59.7719	31.2023	44.0441	8.0	-0.08917829	-0.08787286	0.00130543
502	52.3327	35.8352	56.6995	3.0	-0.14948456	-0.15091740	-0.00143284
503	61.5980	27.1516	61.9836	6.0	-0.10709439	-0.10822648	-0.00113209
504	60.7845	25.0966	56.5057	5.0	-0.11789447	-0.11719606	0.00069841
505	61.2408	41.7810	64.3281	8.0	-0.09085008	-0.09158778	-0.00073770
506	61.7157	27.4733	64.5429	8.0	-0.09111539	-0.09215196	-0.00103657
507	65.6955	26.9779	46.4946	8.0	-0.08493522	-0.08325731	0.00167791
508	65.1267	28.8398	45.1642	8.0	-0.08500487	-0.08338345	0.00162143
509	48.5723	34.6058	61.5589	8.0	-0.08554074	-0.08647823	-0.00093749
510	64.0058	40.8818	63.5683	8.0	-0.09201512	-0.09270299	-0.00068787
511	48.4879	28.4022	58.2480	7.0	-0.08026759	-0.08093729	-0.00066970
512	54.4064	33.8480	58.5731	2.0	-0.18498668	-0.18956017	-0.00457348
513	69.1898	27.1694	50.5759	8.0	-0.08704744	-0.08547703	0.00157041
514	47.7819	35.7985	50.0675	8.0	-0.07973403	-0.08001976	-0.00028573
515	62.0388	43.5179	57.7438	6.0	-0.10660781	-0.10705962	-0.00045181
516	60.8357	44.9020	61.1786	8.0	-0.08810263	-0.08857692	-0.00047429
517	69.1684	30.3338	55.1794	6.0	-0.10800601	-0.10648004	0.00152597
518	63.5394	22.4879	57.1561	8.0	-0.08774235	-0.08718559	0.00055676
519	58.8315	44.1602	60.8980	7.0	-0.09626275	-0.09680650	-0.00054376
520	61.2312	34.3237	50.3398	2.0	-0.18240257	-0.17965985	0.00274272
521	54.3148	35.9032	53.2804	2.0	-0.16960474	-0.17175854	-0.00215380
522	53.5556	29.3171	64.9240	8.0	-0.08548496	-0.08688589	-0.00140093
523	70.7235	31.5671	58.8361	8.0	-0.08989218	-0.08946885	0.00042333
524	51.0770	27.2692	51.5333	6.0	-0.08838588	-0.08851937	-0.00013349
525	62.8283	26.7928	49.8022	5.0	-0.11613111	-0.11295270	0.00317841
526	64.9597	24.2631	60.5842	8.0	-0.08736543	-0.08728282	0.00008261
527	57.0655	30.3200	44.8384	8.0	-0.09030774	-0.08921158	0.00109617
528	50.2921	32.8949	52.9764	4.0	-0.10577973	-0.10649935	-0.00071962
529	53.8686	29.4009	61.5991	5.0	-0.10589277	-0.10805478	-0.00216202
530	51.2997	30.3055	54.9515	3.0	-0.10791974	-0.10857004	-0.00065029
531	54.0401	38.5894	46.9594	7.0	-0.09157821	-0.09149448	0.00008373
532	60.2496	26.6756	52.9002	4.0	-0.14074774	-0.13766907	0.00307867
533	56.3701	26.3238	64.2004	8.0	-0.08512080	-0.08630333	-0.00118253
534	62.1909	31.0890	48.9996	3.0	-0.14993107	-0.14464122	0.00528984
535	59.8579	30.2464	66.6087	8.0	-0.08835609	-0.08970998	-0.00135389
536	57.5325	35.9462	61.7181	3.0	-0.16297712	-0.16663463	-0.00365751
537	54.8348	28.0789	51.1813	4.0	-0.11765127	-0.11711912	0.00053214
538	63.8180	24.5137	50.2358	7.0	-0.09538853	-0.09348585	0.00190268
539	66.4111	26.0799	57.4156	6.0	-0.10414720	-0.10316941	0.00097779
540	59.0652	23.5906	49.8979	8.0	-0.09046843	-0.08923814	0.00123029
541	48.4882	30.5451	57.5888	6.0	-0.08689433	-0.08761591	-0.00072157
542	64.7733	22.6657	55.5639	8.0	-0.08756861	-0.08668339	0.00088522
543	56.3663	41.0412	64.9729	8.0	-0.09050013	-0.09136513	-0.00086500
544	62.4240	37.8806	57.7614	2.0	-0.18449564	-0.18706522	-0.00256958
545	66.5161	28.3347	60.3333	6.0	-0.10568823	-0.10557906	0.00010917
546	48.9520	28.8020	53.2505	6.0	-0.08457321	-0.08495847	-0.00038526
547	61.9632	37.6832	52.8581	3.0	-0.17504383	-0.17508987	-0.00004603
548	58.1696	31.3290	67.0913	8.0	-0.08707394	-0.08849313	-0.00141919
549	50.6912	24.5910	57.9002	8.0	-0.07722314	-0.07772506	-0.00050192
550	67.7774	31.8646	51.4789	5.0	-0.11952874	-0.11689882	0.00262992
551	64.0779	35.5391	65.9848	8.0	-0.09047152	-0.09142480	-0.00095328
552	61.6176	33.1864	45.9121	6.0	-0.10671360	-0.10486549	0.00184811
553	49.1641	37.0943	49.0537	8.0	-0.08262238	-0.08285288	-0.00023050
554	53.0975	41.2554	48.6231	8.0	-0.08760793	-0.08774821	-0.00014028
555	58.9981	35.4688	60.8328	2.0	-0.18974879	-0.19418763	-0.00443884
556	49.8554	30.1229	48.5744	7.0	-0.08214159	-0.08216505	-0.00002347
557	54.8382	30.2165	64.8307	7.0	-0.09319644	-0.09496531	-0.00176888
558	63.5717	40.5593	53.9901	5.0	-0.12791782	-0.12811885	-0.00020103
559	50.6532	32.0649	63.4181	8.0	-0.08740863	-0.08868117	-0.00127254
560	61.7891	32.7770	47.8834	4.0	-0.13305463	-0.12993620	0.00311844
561	59.9279	44.2462	56.2806	6.0	-0.10602485	-0.10640311	-0.00037825
562	64.2333	29.9158	65.0734	8.0	-0.09109544	-0.09198417	-0.00088874
563	54.0338	30.0021	47.4485	6.0	-0.09775322	-0.09711405	0.00063916
564	61.3399	37.7800	44.9305	8.0	-0.08987739	-0.08913027	0.00074713
565	67.4361	36.7199	63.1781	8.0	-0.09149176	-0.09201816	-0.00052640
566	63.8713	26.9101	63.5571	8.0	-0.09051779	-0.09113438	-0.00061659
567	64.7083	38.6031	57.2819	4.0	-0.13879770	-0.13954169	-0.00074399
568	54.1057	32.6124	51.1741	2.0	-0.14495606	-0.14584221	-0.00088615
569	67.8873	37.7149	52.0799	7.0	-0.10564621	-0.10486689	0.00077932
570	56.4672	26.7528	49.4950	6.0	-0.10578516	-0.10450189	0.00128327
571	69.6510	29.1500	60.2685	8.0	-0.08825001	-0.08796765	0.00028236
572	63.7852	34.2733	65.0935	7.0	-0.09868159	-0.09984943	-0.00116784
573	59.5912	25.5847	46.7012	8.0	-0.08821112	-0.08676815	0.00144297
574	57.2471	40.7544	55.0154	3.0	-0.16110111	-0.16172243	-0.00062132
575	49.7443	33.7657	57.9226	5.0	-0.10434586	-0.10533097	-0.00098512
576	47.8136	28.3432	55.3849	7.0	-0.07828559	-0.07873930	-0.00045370
577	65.3342	36.0394	65.2118	8.0	-0.09059760	-0.09140753	-0.00080993
578	53.9329	43.2005	51.4763	8.0	-0.09288705	-0.09317529	-0.00028824
579	49.2067	37.7723	52.3855	7.0	-0.09270353	-0.09321207	-0.00050854
580	56.8535	30.7369	51.4676	2.0	-0.17594150	-0.17252219	0.00341931
581	59.1191	30.7761	62.4809	4.0	-0.13028922	-0.13405363	-0.00376441
582	50.4944	39.9635	50.2203	8.0	-0.08742239	-0.08772529	-0.00030290
583	52.9692	43.6939	60.7608	8.0	-0.08747062	-0.08802440	-0.00055379
584	45.9732	30.6327	55.0806	8.0	-0.07389336	-0.07431597	-0.00042261
585	69.6682	33.6951	48.6604	8.0	-0.08818983	-0.08689958	0.00129025
586	54.2572	39.2745	63.1825	6.0	-0.10567493	-0.10680335	-0.00112842
587	57.6638	23.1717	54.6209	7.0	-0.09449667	-0.09405594	0.00044073
588	55.2149	39.9418	47.5094	7.0	-0.09402344	-0.09397141	0.00005203
589	62.8527	34.1363	50.7970	2.0	-0.18601659	-0.18214709	0.00386950
590	65.0779	40.7864	58.6178	6.0	-0.11120965	-0.11175286	-0.00054321
591	51.7501	24.5653	59.9278	8.0	-0.07804158	-0.07869875	-0.00065717
592	57.7508	27.2858	57.5383	3.0	-0.13453308	-0.13573931	-0.00120623
593	60.2541	42.7268	54.1876	5.0	-0.12034003	-0.12069561	-0.00035559
594	64.1801	40.6354	60.3874	6.0	-0.11075913	-0.11149872	-0.00073959
595	67.1334	38.5482	57.0438	6.0	-0.11288817	-0.11299463	-0.00010646
596	53.2278	34.6926	52.9516	2.0	-0.14931573	-0.15148071	-0.00216498
597	51.8792	30.2513	62.9896	7.0	-0.09114316	-0.09262863	-0.00148547
598	63.8934	35.3027	49.5194	4.0	-0.13781306	-0.13565787	0.00215519
599	57.5737	32.7375	61.1731	2.0	-0.16690183	-0.17503905	-0.00813721
600	55.1292	41.8232	64.2192	8.0	-0.08900463	-0.08977623	-0.00077160
601	56.5839	29.1550	60.0776	3.0	-0.13233579	-0.13599534	-0.00365955
602	53.4143	31.8202	57.8317	2.0	-0.13692280	-0.13865609	-0.00173329
603	63.3655	42.9100	50.7623	8.0	-0.09489333	-0.09479716	0.00009617
604	55.9214	24.6209	53.4249	6.0	-0.10007971	-0.09968837	0.00039134
605	54.1061	26.9125	49.5988	6.0	-0.09648226	-0.09593393	0.00054833
606	61.7821	38.6785	60.8819	4.0	-0.14187184	-0.14334715	-0.00147531
607	55.0047	31.6436	60.4283	3.0	-0.14253942	-0.14737043	-0.00483101
608	57.3662	39.5397	51.7325	4.0	-0.14337998	-0.14388059	-0.00050062
609	51.8489	32.1239	54.7895	2.0	-0.12229710	-0.12260266	-0.00030556
610	64.5282	35.4138	52.3441	3.0	-0.16656196	-0.16465481	0.00190715
611	59.1330	29.1693	44.6259	8.0	-0.08893700	-0.08757188	0.00136512
612	58.8178	23.2151	58.4799	7.0	-0.09245035	-0.09260407	-0.00015372
613	56.1735	35.6687	47.2097	5.0	-0.10961527	-0.10898967	0.00062561
614	57.9028	42.3032	59.9788	5.0	-0.11967049	-0.12031125	-0.00064076
615	68.3941	26.3374	55.8634	7.0	-0.09508092	-0.09389113	0.00118979
616	62.2421	30.2724	44.0383	8.0	-0.08659371	-0.08511965	0.00147407
617	51.5885	37.5388	57.0636	4.0	-0.12912172	-0.13017885	-0.00105713
618	69.1787	25.9466	57.2156	8.0	-0.08668035	-0.08588859	0.00079177
619	62.3529	26.2200	55.3222	4.0	-0.13569336	-0.13362925	0.00206411
620	55.3424	43.9163	59.7635	7.0	-0.09767076	-0.09820280	-0.00053204
621	46.3302	29.2875	54.4965	8.0	-0.07315106	-0.07352649	-0.00037543
622	58.2318	28.1839	65.6299	8.0	-0.08765062	-0.08901059	-0.00135997
623	56.1538	27.3419	54.7150	3.0	-0.13102840	-0.13126447	-0.00023607
624	56.0111	35.5341	49.3425	3.0	-0.13341178	-0.13285506	0.00055672
625	56.3248	39.7189	50.0112	5.0	-0.11817060	-0.11834644	-0.00017584
626	61.8810	25.6402	52.6122	5.0	-0.12239600	-0.11974887	0.00264713
627	58.7528	42.8511	63.9410	8.0	-0.08972965	-0.09041793	-0.00068827
628	50.6359	34.8833	58.7570	5.0	-0.11400774	-0.11524594	-0.00123820
629	60.8760	30.9398	65.5113	7.0	-0.09776153	-0.09935677	-0.00159524
630	53.8891	36.5153	49.8468	4.0	-0.11990246	-0.12012091	-0.00021844
631	62.3280	38.7362	45.7389	8.0	-0.09103323	-0.09035184	0.00068140
632	51.5847	28.3228	55.2198	4.0	-0.10053894	-0.10126195	-0.00072302
633	60.7119	22.7233	51.9456	8.0	-0.09082072	-0.08964620	0.00117452
634	66.3898	36.5463	47.9361	7.0	-0.09928063	-0.09807795	0.00120269
635	69.0266	28.8942	48.4308	8.0	-0.08585687	-0.08426055	0.00159632
636	48.1928	29.9895	55.2557	6.0	-0.08459999	-0.08512759	-0.00052760
637	58.8558	27.7130	47.8771	6.0	-0.10816173	-0.10606134	0.00210038
638	55.4167	36.0669	45.3625	7.0	-0.09124961	-0.09078927	0.00046034
639	56.6211	37.7419	61.1050	3.0	-0.16152220	-0.16340620	-0.00188400
640	52.4634	25.5964	62.0463	8.0	-0.07963755	-0.08053281	-0.00089525
641	58.9818	29.4513	50.7464	3.0	-0.16327313	-0.15841992	0.00485320
642	65.7057	28.2206	50.1889	5.0	-0.11556476	-0.11231643	0.00324832
643	60.2090	39.4506	54.6315	2.0	-0.18980264	-0.19088333	-0.00108070
644	58.9314	35.1683	46.0665	6.0	-0.10616449	-0.10504925	0.00111525
645	58.8302	22.7825	52.4183	8.0	-0.09110028	-0.09019841	0.00090187
646	59.1644	38.3419	47.4493	6.0	-0.10847848	-0.10793970	0.00053878
647	68.3413	26.7109	53.3863	7.0	-0.09689913	-0.09521912	0.00168001
648	63.5659	36.7127	56.8597	2.0	-0.18104831	-0.18268665	-0.00163834
649	55.2578	33.2111	66.8789	8.0	-0.08691391	-0.08833886	-0.00142495
650	62.7978	25.0668	48.7250	7.0	-0.09460317	-0.09266187	0.00194130
651	47.9138	32.9878	48.7991	8.0	-0.07686196	-0.07702348	-0.00016152
652	64.9980	32.4546	50.4697	3.0	-0.15227969	-0.14750949	0.00477021
653	56.7792	40.4018	58.4284	3.0	-0.16329330	-0.16373441	-0.00044111
654	60.0378	40.0632	57.1597	2.0	-0.18509829	-0.18582587	-0.00072758
655	48.4321	28.4119	60.2680	8.0	-0.07707769	-0.07782515	-0.00074746
656	62.6666	28.4632	63.5729	7.0	-0.10074639	-0.10189138	-0.00114500
657	65.0230	33.3315	61.7292	5.0	-0.12272115	-0.12385286	-0.00113170
658	65.4091	31.8695	65.0723	8.0	-0.09101284	-0.09181359	-0.00080075
659	60.8971	38.0968	47.3839	6.0	-0.10850818	-0.10776795	0.00074023
660	67.0400	39.9448	51.6740	8.0	-0.09903129	-0.09860152	0.00042978
661	69.1215	35.3873	57.9376	7.0	-0.10445223	-0.10419073	0.00026150
662	67.4767	39.6997	58.4732	7.0	-0.10058735	-0.10083682	-0.00024947
663	58.4565	42.7701	53.9489	5.0	-0.12071409	-0.12110052	-0.00038644
664	70.8549	32.2578	51.3973	8.0	-0.08958622	-0.08831675	0.00126947
665	57.6826	39.8816	65.6976	8.0	-0.09174452	-0.09273207	-0.00098755
666	62.3751	32.7059	43.8904	8.0	-0.08786007	-0.08653207	0.00132800
667	51.5080	41.0397	58.0795	6.0	-0.10351394	-0.10418228	-0.00066834
668	53.0035	29.5606	49.1787	5.0	-0.10144388	-0.10118813	0.00025575
669	51.1429	37.1563	63.2072	7.0	-0.09343920	-0.09454621	-0.00110702
