idx	x	y	z	min_dist	nearest_el	V_R	V_TS	Dv
5252	55.5108	30.0430	58.9110	3.235	H	-0.14128025	-0.14519860	-0.00391836
5253	55.5108	30.0430	59.6110	3.763	H	-0.13703432	-0.14109136	-0.00405704
5254	55.5108	30.0430	60.3110	4.339	H	-0.13167833	-0.13558894	-0.00391061
5255	55.5108	30.0430	61.0110	4.948	H	-0.12572566	-0.12933092	-0.00360526
5256	55.5108	30.0430	61.7110	5.578	H	-0.11957845	-0.12281672	-0.00323826
5257	55.5108	30.0430	62.4110	6.223	H	-0.11350353	-0.11637169	-0.00286817
5258	55.5108	30.0430	63.1110	6.879	H	-0.10765914	-0.11018353	-0.00252439
5259	55.5108	30.0430	63.8110	7.542	H	-0.10212904	-0.10434750	-0.00221846
5260	55.5108	30.0430	64.5110	8.212	H	-0.09694962	-0.09890197	-0.00195235
5261	55.5108	30.0430	65.2110	8.887	H	-0.09212869	-0.09385214	-0.00172345
5262	56.2108	30.0430	46.3110	8.462	O	-0.09847028	-0.09732629	0.00114399
5263	56.2108	30.0430	47.0110	7.792	O	-0.10431630	-0.10306425	0.00125205
5264	56.2108	30.0430	47.7110	7.128	O	-0.11075416	-0.10938598	0.00136818
5265	56.2108	30.0430	48.4110	6.472	O	-0.11784561	-0.11635566	0.00148994
5266	56.2108	30.0430	49.1110	5.826	O	-0.12565094	-0.12403804	0.00161290
5267	56.2108	30.0430	49.8110	5.195	O	-0.13422257	-0.13249276	0.00172980
5268	56.2108	30.0430	50.5110	4.583	O	-0.14359107	-0.14176141	0.00182966
5269	56.2108	30.0430	51.2110	4.000	O	-0.15372839	-0.15183366	0.00189473
5270	56.2108	30.0430	58.9110	2.974	H	-0.14913624	-0.15382450	-0.00468826
5271	56.2108	30.0430	59.6110	3.541	H	-0.14393072	-0.14874859	-0.00481787
5272	56.2108	30.0430	60.3110	4.148	H	-0.13757436	-0.14211930	-0.00454494
5273	56.2108	30.0430	61.0110	4.781	H	-0.13069422	-0.13478886	-0.00409465
5274	56.2108	30.0430	61.7110	5.431	H	-0.12374216	-0.12734376	-0.00360160
5275	56.2108	30.0430	62.4110	6.091	H	-0.11699210	-0.12012535	-0.00313325
5276	56.2108	30.0430	63.1110	6.760	H	-0.11059016	-0.11330690	-0.00271674
5277	56.2108	30.0430	63.8110	7.434	H	-0.10460226	-0.10696052	-0.00235826
5278	56.2108	30.0430	64.5110	8.109	O	-0.09904715	-0.10110164	-0.00205449
5279	56.2108	30.0430	65.2110	8.734	O	-0.09391720	-0.09571581	-0.00179862
5280	56.9108	30.0430	45.6110	8.886	H	-0.09502503	-0.09382652	0.00119851
5281	56.9108	30.0430	46.3110	8.303	H	-0.10069017	-0.09935756	0.00133262
5282	56.9108	30.0430	47.0110	7.740	H	-0.10696652	-0.10548096	0.00148556
5283	56.9108	30.0430	47.7110	7.187	O	-0.11393044	-0.11227122	0.00165922
5284	56.9108	30.0430	48.4110	6.537	O	-0.12166021	-0.11980526	0.00185495
5285	56.9108	30.0430	49.1110	5.898	O	-0.13022851	-0.12815526	0.00207325
5286	56.9108	30.0430	49.8110	5.275	O	-0.13968822	-0.13737432	0.00231391
5287	56.9108	30.0430	50.5110	4.673	O	-0.15004619	-0.14746900	0.00257718
5288	56.9108	30.0430	51.2110	4.103	O	-0.16121203	-0.15834606	0.00286597
5289	56.9108	30.0430	51.9110	3.579	O	-0.17288708	-0.16970658	0.00318050
5290	56.9108	30.0430	59.6110	3.449	H	-0.15053816	-0.15613364	-0.00559547
5291	56.9108	30.0430	60.3110	4.070	H	-0.14305829	-0.14819589	-0.00513760
5292	56.9108	30.0430	61.0110	4.714	H	-0.13520913	-0.13973145	-0.00452231
5293	56.9108	30.0430	61.7110	5.371	H	-0.12745730	-0.13135947	-0.00390218
5294	56.9108	30.0430	62.4110	6.038	H	-0.12006015	-0.12340260	-0.00334245
5295	56.9108	30.0430	63.1110	6.712	H	-0.11313802	-0.11600036	-0.00286234
5296	56.9108	30.0430	63.8110	7.368	O	-0.10673177	-0.10919186	-0.00246010
5297	56.9108	30.0430	64.5110	7.990	O	-0.10083897	-0.10296518	-0.00212621
5298	56.9108	30.0430	65.2110	8.623	O	-0.09543498	-0.09728447	-0.00184949
5299	57.6108	30.0430	45.6110	8.691	H	-0.09665300	-0.09529918	0.00135382
5300	57.6108	30.0430	46.3110	8.095	H	-0.10264667	-0.10112112	0.00152556
5301	57.6108	30.0430	47.0110	7.516	H	-0.10933294	-0.10760570	0.00172724
5302	57.6108	30.0430	47.7110	6.960	H	-0.11680763	-0.11484354	0.00196409
5303	57.6108	30.0430	48.4110	6.432	H	-0.12516892	-0.12292755	0.00224137
5304	57.6108	30.0430	49.1110	5.940	H	-0.13450378	-0.13194033	0.00256346
5305	57.6108	30.0430	49.8110	5.444	O	-0.14486092	-0.14192829	0.00293263
5306	57.6108	30.0430	50.5110	4.864	O	-0.15620157	-0.15285391	0.00334767
5307	57.6108	30.0430	51.2110	4.319	O	-0.16831934	-0.16451685	0.00380250
5308	57.6108	30.0430	51.9110	3.825	O	-0.18072381	-0.17644694	0.00427687
5309	57.6108	30.0430	59.6110	3.498	H	-0.15644683	-0.16267114	-0.00622432
5310	57.6108	30.0430	60.3110	4.112	H	-0.14781581	-0.15338343	-0.00556762
5311	57.6108	30.0430	61.0110	4.749	H	-0.13903857	-0.14384596	-0.00480739
5312	57.6108	30.0430	61.7110	5.403	H	-0.13055403	-0.13464225	-0.00408822
5313	57.6108	30.0430	62.4110	6.066	H	-0.12258232	-0.12604556	-0.00346324
5314	57.6108	30.0430	63.1110	6.692	O	-0.11520907	-0.11814983	-0.00294076
5315	57.6108	30.0430	63.8110	7.304	O	-0.10844675	-0.11095778	-0.00251103
5316	57.6108	30.0430	64.5110	7.930	O	-0.10227091	-0.10443012	-0.00215921
5317	57.6108	30.0430	65.2110	8.568	O	-0.09664016	-0.09851082	-0.00187065
5318	58.3108	30.0430	45.6110	8.550	H	-0.09799508	-0.09648916	0.00150592
5319	58.3108	30.0430	46.3110	7.943	H	-0.10428387	-0.10256735	0.00171652
5320	58.3108	30.0430	47.0110	7.352	H	-0.11134802	-0.10937850	0.00196951
5321	58.3108	30.0430	47.7110	6.783	H	-0.11930812	-0.11703379	0.00227433
5322	58.3108	30.0430	48.4110	6.240	H	-0.12829151	-0.12565027	0.00264124
5323	58.3108	30.0430	49.1110	5.717	O	-0.13841394	-0.13533448	0.00307946
5324	58.3108	30.0430	49.8110	5.219	O	-0.14973892	-0.14614601	0.00359292
5325	58.3108	30.0430	50.5110	4.772	O	-0.16219954	-0.15802729	0.00417225
5326	58.3108	30.0430	51.2110	4.391	O	-0.17547495	-0.17069078	0.00478417
5327	58.3108	30.0430	51.9110	4.000	C	-0.18886174	-0.18349840	0.00536334
5328	58.3108	30.0430	59.6110	3.563	H	-0.16128015	-0.16776182	-0.00648167
5329	58.3108	30.0430	60.3110	4.195	H	-0.15157909	-0.15728656	-0.00570747
5330	58.3108	30.0430	61.0110	4.845	H	-0.14199060	-0.14686738	-0.00487678
5331	58.3108	30.0430	61.7110	5.508	H	-0.13289313	-0.13701099	-0.00411786
5332	58.3108	30.0430	62.4110	6.103	O	-0.12445620	-0.12792762	-0.00347142
5333	58.3108	30.0430	63.1110	6.695	O	-0.11672700	-0.11966477	-0.00293778
5334	58.3108	30.0430	63.8110	7.306	O	-0.10968967	-0.11219220	-0.00250253
5335	58.3108	30.0430	64.5110	7.933	O	-0.10329915	-0.10544737	-0.00214822
5336	58.3108	30.0430	65.2110	8.570	O	-0.09749903	-0.09935782	-0.00185879
5337	59.0108	30.0430	45.6110	8.402	O	-0.09900630	-0.09735722	0.00164908
5338	59.0108	30.0430	46.3110	7.762	O	-0.10554339	-0.10364525	0.00189813
5339	59.0108	30.0430	47.0110	7.133	O	-0.11293679	-0.11073359	0.00220320
5340	59.0108	30.0430	47.7110	6.518	O	-0.12133829	-0.11875896	0.00257933
5341	59.0108	30.0430	48.4110	5.923	O	-0.13091805	-0.12787350	0.00304455
5342	59.0108	30.0430	49.1110	5.353	O	-0.14184712	-0.13822923	0.00361788
5343	59.0108	30.0430	49.8110	4.817	O	-0.15424995	-0.14993727	0.00431268
5344	59.0108	30.0430	50.5110	4.328	O	-0.16809769	-0.16297742	0.00512027
5345	59.0108	30.0430	51.2110	3.905	O	-0.18301260	-0.17703258	0.00598002
5346	59.0108	30.0430	59.6110	3.402	H	-0.16487319	-0.17112479	-0.00625160
5347	59.0108	30.0430	60.3110	4.059	H	-0.15420893	-0.15970693	-0.00549799
5348	59.0108	30.0430	61.0110	4.728	H	-0.14395275	-0.14865398	-0.00470123
5349	59.0108	30.0430	61.7110	5.405	H	-0.13438649	-0.13836322	-0.00397674
5350	59.0108	30.0430	62.4110	6.087	H	-0.12561397	-0.12897383	-0.00335986
5351	59.0108	30.0430	63.1110	6.771	O	-0.11763998	-0.12048977	-0.00284979
5352	59.0108	30.0430	63.8110	7.376	O	-0.11042099	-0.11285370	-0.00243272
5353	59.0108	30.0430	64.5110	7.996	O	-0.10389340	-0.10598565	-0.00209225
5354	59.0108	30.0430	65.2110	8.629	O	-0.09798825	-0.09980163	-0.00181338
5355	59.7108	30.0430	44.9110	8.881	O	-0.09369819	-0.09215235	0.00154584
5356	59.7108	30.0430	45.6110	8.218	O	-0.09964410	-0.09786703	0.00177707
5357	59.7108	30.0430	46.3110	7.563	O	-0.10636656	-0.10430466	0.00206190
5358	59.7108	30.0430	47.0110	6.916	O	-0.11401778	-0.11160100	0.00241678
5359	59.7108	30.0430	47.7110	6.280	O	-0.12278491	-0.11992101	0.00286390
5360	59.7108	30.0430	48.4110	5.659	O	-0.13289302	-0.12946038	0.00343264
5361	59.7108	30.0430	49.1110	5.060	O	-0.14459758	-0.14043767	0.00415991
5362	59.7108	30.0430	49.8110	4.489	O	-0.15814611	-0.15306076	0.00508535
5363	59.7108	30.0430	50.5110	3.960	O	-0.17366206	-0.16743138	0.00623068
5364	59.7108	30.0430	59.6110	3.380	H	-0.16726574	-0.17287735	-0.00561160
5365	59.7108	30.0430	60.3110	4.041	H	-0.15568327	-0.16067097	-0.00498771
5366	59.7108	30.0430	61.0110	4.713	H	-0.14488708	-0.14919915	-0.00431207
5367	59.7108	30.0430	61.7110	5.392	H	-0.13499663	-0.13868161	-0.00368497
5368	59.7108	30.0430	62.4110	6.075	H	-0.12602381	-0.12916524	-0.00314144
5369	59.7108	30.0430	63.1110	6.713	H	-0.11792264	-0.12060770	-0.00268505
5370	59.7108	30.0430	63.8110	7.319	H	-0.11062097	-0.11292792	-0.00230695
5371	59.7108	30.0430	64.5110	7.941	H	-0.10403848	-0.10603332	-0.00199485
5372	59.7108	30.0430	65.2110	8.575	H	-0.09809612	-0.09983291	-0.00173679
5373	60.4108	30.0430	44.9110	8.764	O	-0.09385540	-0.09222494	0.00163047
5374	60.4108	30.0430	45.6110	8.091	O	-0.09987214	-0.09798861	0.00188354
5375	60.4108	30.0430	46.3110	7.424	O	-0.10669974	-0.10450116	0.00219858
5376	60.4108	30.0430	47.0110	6.764	O	-0.11451007	-0.11191354	0.00259653
5377	60.4108	30.0430	47.7110	6.113	O	-0.12352322	-0.12041598	0.00310724
5378	60.4108	30.0430	48.4110	5.473	O	-0.13402051	-0.13024695	0.00377356
5379	60.4108	30.0430	49.1110	4.851	O	-0.14635447	-0.14169790	0.00465657
5380	60.4108	30.0430	49.8110	4.252	O	-0.16093808	-0.15509899	0.00583909
5381	60.4108	30.0430	50.5110	3.689	O	-0.17815804	-0.17074417	0.00741387
5382	60.4108	30.0430	58.9110	2.888	H	-0.18227501	-0.18726375	-0.00498874
5383	60.4108	30.0430	59.6110	3.502	H	-0.16844250	-0.17318620	-0.00474371
5384	60.4108	30.0430	60.3110	4.143	H	-0.15599009	-0.16028416	-0.00429408
5385	60.4108	30.0430	61.0110	4.800	H	-0.14478631	-0.14856866	-0.00378235
5386	60.4108	30.0430	61.7110	5.468	H	-0.13471918	-0.13800672	-0.00328754
5387	60.4108	30.0430	62.4110	6.064	H	-0.12568316	-0.12852712	-0.00284396
5388	60.4108	30.0430	63.1110	6.656	H	-0.11757362	-0.12003463	-0.00246101
5389	60.4108	30.0430	63.8110	7.267	H	-0.11028900	-0.11242538	-0.00213637
5390	60.4108	30.0430	64.5110	7.893	H	-0.10373420	-0.10559745	-0.00186325
5391	60.4108	30.0430	65.2110	8.530	H	-0.09782271	-0.09945656	-0.00163385
5392	61.1108	30.0430	44.9110	8.701	O	-0.09365173	-0.09195770	0.00169404
5393	61.1108	30.0430	45.6110	8.024	O	-0.09966525	-0.09770259	0.00196266
5394	61.1108	30.0430	46.3110	7.350	O	-0.10650253	-0.10420327	0.00229927
5395	61.1108	30.0430	47.0110	6.683	O	-0.11434708	-0.11161882	0.00272827
5396	61.1108	30.0430	47.7110	6.023	O	-0.12344028	-0.12015463	0.00328564
5397	61.1108	30.0430	48.4110	5.373	O	-0.13410306	-0.13007740	0.00402566
5398	61.1108	30.0430	49.1110	4.737	O	-0.14676255	-0.14173125	0.00503130
5399	61.1108	30.0430	49.8110	4.122	O	-0.16197245	-0.15554424	0.00642820
5400	61.1108	30.0430	58.9110	3.187	H	-0.18349679	-0.18741764	-0.00392085
5401	61.1108	30.0430	59.6110	3.752	H	-0.16813871	-0.17194508	-0.00380637
5402	61.1108	30.0430	60.3110	4.356	H	-0.15504886	-0.15858293	-0.00353406
5403	61.1108	30.0430	61.0110	4.986	H	-0.14363949	-0.14683049	-0.00319100
5404	61.1108	30.0430	61.7110	5.517	H	-0.13356707	-0.13640296	-0.00283589
5405	61.1108	30.0430	62.4110	6.082	H	-0.12461116	-0.12711185	-0.00250068
5406	61.1108	30.0430	63.1110	6.672	H	-0.11661177	-0.11881099	-0.00219922
5407	61.1108	30.0430	63.8110	7.282	H	-0.10944158	-0.11137670	-0.00193512
5408	61.1108	30.0430	64.5110	7.906	H	-0.10299429	-0.10470119	-0.00170690
5409	61.1108	30.0430	65.2110	8.543	H	-0.09717918	-0.09869014	-0.00151095
5410	61.8108	30.0430	44.9110	8.695	O	-0.09308312	-0.09134942	0.00173370
5411	61.8108	30.0430	45.6110	8.017	O	-0.09901454	-0.09700441	0.00201012
5412	61.8108	30.0430	46.3110	7.343	O	-0.10575703	-0.10339989	0.00235713
5413	61.8108	30.0430	47.0110	6.675	O	-0.11349378	-0.11069321	0.00280057
5414	61.8108	30.0430	47.7110	6.013	O	-0.12246805	-0.11908909	0.00337897
5415	61.8108	30.0430	48.4110	5.362	O	-0.13300751	-0.12885626	0.00415125
5416	61.8108	30.0430	49.1110	4.725	O	-0.14555636	-0.14034719	0.00520918
5417	61.8108	30.0430	49.8110	4.108	O	-0.16070733	-0.15401203	0.00669530
5418	61.8108	30.0430	58.9110	3.599	H	-0.18196075	-0.18481298	-0.00285223
5419	61.8108	30.0430	59.6110	4.108	H	-0.16598599	-0.16888000	-0.00289401
5420	61.8108	30.0430	60.3110	4.635	H	-0.15275420	-0.15554255	-0.00278834
5421	61.8108	30.0430	61.0110	5.106	H	-0.14144235	-0.14404156	-0.00259921
5422	61.8108	30.0430	61.7110	5.625	H	-0.13157076	-0.13394450	-0.00237374
5423	61.8108	30.0430	62.4110	6.179	H	-0.12284632	-0.12498827	-0.00214195
5424	61.8108	30.0430	63.1110	6.761	H	-0.11507363	-0.11699419	-0.00192057
5425	61.8108	30.0430	63.8110	7.363	H	-0.10811019	-0.10982776	-0.00171757
5426	61.8108	30.0430	64.5110	7.982	H	-0.10184477	-0.10338051	-0.00153575
5427	61.8108	30.0430	65.2110	8.612	H	-0.09618663	-0.09756169	-0.00137507
5428	62.5108	30.0430	44.9110	8.744	O	-0.09215935	-0.09041121	0.00174814
5429	62.5108	30.0430	45.6110	8.071	O	-0.09793092	-0.09590697	0.00202395
5430	62.5108	30.0430	46.3110	7.402	O	-0.10447458	-0.10210554	0.00236904
5431	62.5108	30.0430	47.0110	6.739	O	-0.11196026	-0.10915206	0.00280820
5432	62.5108	30.0430	47.7110	6.085	O	-0.12061143	-0.11723350	0.00337793
5433	62.5108	30.0430	48.4110	5.442	O	-0.13072495	-0.12659189	0.00413306
5434	62.5108	30.0430	49.1110	4.816	O	-0.14269477	-0.13753815	0.00515662
5435	62.5108	30.0430	49.8110	4.212	O	-0.15702901	-0.15045695	0.00657206
5436	62.5108	30.0430	50.5110	3.643	O	-0.17431812	-0.16577112	0.00854700
5437	62.5108	30.0430	58.9110	3.824	O	-0.17722562	-0.17908383	-0.00185822
5438	62.5108	30.0430	59.6110	4.453	O	-0.16183334	-0.16389680	-0.00206346
5439	62.5108	30.0430	60.3110	4.864	H	-0.14909334	-0.15119829	-0.00210496
5440	62.5108	30.0430	61.0110	5.315	H	-0.13823869	-0.14028516	-0.00204646
5441	62.5108	30.0430	61.7110	5.815	H	-0.12879095	-0.13072300	-0.00193205
5442	62.5108	30.0430	62.4110	6.353	H	-0.12044884	-0.12224003	-0.00179118
5443	62.5108	30.0430	63.1110	6.920	H	-0.11301242	-0.11465476	-0.00164234
5444	62.5108	30.0430	63.8110	7.510	H	-0.10633946	-0.10783580	-0.00149634
5445	62.5108	30.0430	64.5110	8.117	H	-0.10032213	-0.10168110	-0.00135896
5446	62.5108	30.0430	65.2110	8.738	H	-0.09487454	-0.09610740	-0.00123286
5447	63.2108	30.0430	44.9110	8.849	O	-0.09090422	-0.08916643	0.00173779
5448	63.2108	30.0430	45.6110	8.184	O	-0.09644566	-0.09444074	0.00200492
5449	63.2108	30.0430	46.3110	7.525	O	-0.10269729	-0.10036091	0.00233638
5450	63.2108	30.0430	47.0110	6.875	O	-0.10980510	-0.10705138	0.00275373
5451	63.2108	30.0430	47.7110	6.235	O	-0.11795567	-0.11466804	0.00328763
5452	63.2108	30.0430	48.4110	5.610	O	-0.12738704	-0.12340506	0.00398198
5453	63.2108	30.0430	49.1110	5.004	O	-0.13839677	-0.13349809	0.00489868
5454	63.2108	30.0430	49.8110	4.426	O	-0.15133358	-0.14521330	0.00612027
5455	63.2108	30.0430	50.5110	3.889	O	-0.16653413	-0.15879578	0.00773835
5456	63.2108	30.0430	58.9110	4.016	O	-0.16976041	-0.17078354	-0.00102313
5457	63.2108	30.0430	59.6110	4.619	O	-0.15591524	-0.15727155	-0.00135631
5458	63.2108	30.0430	60.3110	5.178	H	-0.14422207	-0.14573432	-0.00151224
5459	63.2108	30.0430	61.0110	5.604	H	-0.13415100	-0.13570690	-0.00155590
5460	63.2108	30.0430	61.7110	6.080	H	-0.12532895	-0.12685923	-0.00153028
5461	63.2108	30.0430	62.4110	6.597	H	-0.11750262	-0.11896697	-0.00146435
5462	63.2108	30.0430	63.1110	7.144	H	-0.11049687	-0.11187414	-0.00137727
5463	63.2108	30.0430	63.8110	7.717	H	-0.10418517	-0.10546652	-0.00128135
5464	63.2108	30.0430	64.5110	8.309	H	-0.09847138	-0.09965555	-0.00118417
5465	63.2108	30.0430	65.2110	8.916	H	-0.09327910	-0.09436926	-0.00109016
5466	63.9108	30.0430	45.6110	8.355	O	-0.09460755	-0.09265114	0.00195640
5467	63.9108	30.0430	46.3110	7.711	O	-0.10049326	-0.09822854	0.00226472
5468	63.9108	30.0430	47.0110	7.078	O	-0.10712676	-0.10448003	0.00264673
5469	63.9108	30.0430	47.7110	6.458	O	-0.11464930	-0.11152395	0.00312535
5470	63.9108	30.0430	48.4110	5.856	O	-0.12322920	-0.11949834	0.00373086
5471	63.9108	30.0430	49.1110	5.279	O	-0.13305612	-0.12855481	0.00450131
5472	63.9108	30.0430	49.8110	4.735	O	-0.14431496	-0.13883676	0.00547820
5473	63.9108	30.0430	50.5110	4.237	O	-0.15711325	-0.15042426	0.00668898
5474	63.9108	30.0430	51.2110	3.803	O	-0.17132042	-0.16322054	0.00809987
5475	63.9108	30.0430	58.2110	3.793	O	-0.17414484	-0.17388735	0.00025750
5476	63.9108	30.0430	58.9110	4.314	O	-0.16058857	-0.16098507	-0.00039651
5477	63.9108	30.0430	59.6110	4.880	O	-0.14875721	-0.14955280	-0.00079559
5478	63.9108	30.0430	60.3110	5.477	O	-0.13844202	-0.13946615	-0.00102413
5479	63.9108	30.0430	61.0110	5.961	H	-0.12937444	-0.13051338	-0.00113894
5480	63.9108	30.0430	61.7110	6.411	H	-0.12132348	-0.12250243	-0.00117895
5481	63.9108	30.0430	62.4110	6.903	H	-0.11411213	-0.11528318	-0.00117105
5482	63.9108	30.0430	63.1110	7.428	H	-0.10760817	-0.10874195	-0.00113378
5483	63.9108	30.0430	63.8110	7.980	H	-0.10171143	-0.10279113	-0.00107971
5484	63.9108	30.0430	64.5110	8.554	H	-0.09634356	-0.09736075	-0.00101718
5485	64.6108	30.0430	45.6110	8.580	O	-0.09247740	-0.09059375	0.00188365
5486	64.6108	30.0430	46.3110	7.954	O	-0.09794713	-0.09578473	0.00216240
5487	64.6108	30.0430	47.0110	7.342	O	-0.10404659	-0.10154566	0.00250094
5488	64.6108	30.0430	47.7110	6.746	O	-0.11087197	-0.10795755	0.00291442
5489	64.6108	30.0430	48.4110	6.173	O	-0.11852640	-0.11510570	0.00342070
5490	64.6108	30.0430	49.1110	5.628	O	-0.12710681	-0.12306855	0.00403825
5491	64.6108	30.0430	49.8110	5.121	O	-0.13667337	-0.13189351	0.00477986
5492	64.6108	30.0430	50.5110	4.664	O	-0.14718906	-0.14155117	0.00563789
5493	64.6108	30.0430	51.2110	4.274	O	-0.15841955	-0.15186240	0.00655715
5494	64.6108	30.0430	51.9110	3.970	O	-0.16981565	-0.16241382	0.00740183
5495	64.6108	30.0430	52.6110	3.773	O	-0.18048302	-0.17252756	0.00795546
5496	64.6108	30.0430	53.3110	3.699	O	-0.18939502	-0.18137752	0.00801750
5497	64.6108	30.0430	54.0110	3.618	O	-0.19573615	-0.18818427	0.00755188
5498	64.6108	30.0430	57.5110	3.822	O	-0.17266714	-0.17116264	0.00150450
5499	64.6108	30.0430	58.2110	4.226	O	-0.16143379	-0.16079699	0.00063679
5500	64.6108	30.0430	58.9110	4.699	O	-0.15074702	-0.15071882	0.00002820
5501	64.6108	30.0430	59.6110	5.223	O	-0.14095726	-0.14133701	-0.00037975
5502	64.6108	30.0430	60.3110	5.785	O	-0.13211321	-0.13275423	-0.00064102
5503	64.6108	30.0430	61.0110	6.374	O	-0.12414060	-0.12493848	-0.00079789
5504	64.6108	30.0430	61.7110	6.798	H	-0.11693408	-0.11781590	-0.00088183
5505	64.6108	30.0430	62.4110	7.264	H	-0.11039365	-0.11130951	-0.00091586
5506	64.6108	30.0430	63.1110	7.765	H	-0.10443454	-0.10535114	-0.00091661
5507	64.6108	30.0430	63.8110	8.295	H	-0.09898691	-0.09988281	-0.00089589
5508	64.6108	30.0430	64.5110	8.848	H	-0.09399306	-0.09485509	-0.00086202
5509	65.3108	30.0430	45.6110	8.855	O	-0.09012150	-0.08832866	0.00179284
5510	65.3108	30.0430	46.3110	8.250	O	-0.09514937	-0.09311051	0.00203886
5511	65.3108	30.0430	47.0110	7.661	O	-0.10069050	-0.09835951	0.00233099
5512	65.3108	30.0430	47.7110	7.092	O	-0.10680231	-0.10412435	0.00267796
5513	65.3108	30.0430	48.4110	6.549	O	-0.11353597	-0.11044770	0.00308827
5514	65.3108	30.0430	49.1110	6.038	O	-0.12092175	-0.11735422	0.00356753
5515	65.3108	30.0430	49.8110	5.569	O	-0.12894293	-0.12482982	0.00411311
5516	65.3108	30.0430	50.5110	5.152	O	-0.13749444	-0.13278959	0.00470486
5517	65.3108	30.0430	51.2110	4.802	O	-0.14632959	-0.14103679	0.00529280
5518	65.3108	30.0430	51.9110	4.533	O	-0.15501701	-0.14922791	0.00578910
5519	65.3108	30.0430	52.6110	4.361	O	-0.16295528	-0.15687460	0.00608068
5520	65.3108	30.0430	53.3110	4.298	O	-0.16948028	-0.16340637	0.00607391
5521	65.3108	30.0430	54.0110	4.187	O	-0.17400039	-0.16825737	0.00574302
5522	65.3108	30.0430	54.7110	3.985	O	-0.17603200	-0.17090503	0.00512697
5523	65.3108	30.0430	55.4110	3.899	O	-0.17520895	-0.17091655	0.00429240
5524	65.3108	30.0430	56.1110	3.938	O	-0.17148165	-0.16814963	0.00333202
5525	65.3108	30.0430	56.8110	4.098	O	-0.16533449	-0.16296583	0.00236866
5526	65.3108	30.0430	57.5110	4.365	O	-0.15764775	-0.15613558	0.00151217
5527	65.3108	30.0430	58.2110	4.722	O	-0.14931542	-0.14849702	0.00081839
5528	65.3108	30.0430	58.9110	5.150	O	-0.14098444	-0.14069230	0.00029213
5529	65.3108	30.0430	59.6110	5.633	O	-0.13301705	-0.13310552	-0.00008847
5530	65.3108	30.0430	60.3110	6.158	O	-0.12556819	-0.12592087	-0.00035268
5531	65.3108	30.0430	61.0110	6.714	O	-0.11867504	-0.11920312	-0.00052808
5532	65.3108	30.0430	61.7110	7.233	H	-0.11231973	-0.11295738	-0.00063765
5533	65.3108	30.0430	62.4110	7.672	H	-0.10646385	-0.10716339	-0.00069953
5534	65.3108	30.0430	63.1110	8.148	H	-0.10106452	-0.10179213	-0.00072760
5535	65.3108	30.0430	63.8110	8.654	H	-0.09608062	-0.09681287	-0.00073225
5536	66.0108	30.0430	46.3110	8.592	O	-0.09218678	-0.09028371	0.00190307
5537	66.0108	30.0430	47.0110	8.028	O	-0.09717440	-0.09502447	0.00214993
5538	66.0108	30.0430	47.7110	7.488	O	-0.10259586	-0.10016104	0.00243482
5539	66.0108	30.0430	48.4110	6.976	O	-0.10846563	-0.10570542	0.00276021
5540	66.0108	30.0430	49.1110	6.498	O	-0.11477251	-0.11164782	0.00312469
5541	66.0108	30.0430	49.8110	6.065	O	-0.12146072	-0.11794129	0.00351943
5542	66.0108	30.0430	50.5110	5.684	O	-0.12840505	-0.12448175	0.00392330
5543	66.0108	30.0430	51.2110	5.369	O	-0.13538566	-0.13108718	0.00429847
5544	66.0108	30.0430	51.9110	5.130	O	-0.14207603	-0.13748554	0.00459049
5545	66.0108	30.0430	52.6110	4.979	O	-0.14806295	-0.14332463	0.00473832
5546	66.0108	30.0430	53.3110	4.923	O	-0.15290398	-0.14820941	0.00469458
5547	66.0108	30.0430	54.0110	4.792	O	-0.15619669	-0.15175294	0.00444376
5548	66.0108	30.0430	54.7110	4.616	O	-0.15762690	-0.15362279	0.00400411
5549	66.0108	30.0430	55.4110	4.542	O	-0.15701458	-0.15359649	0.00341809
5550	66.0108	30.0430	56.1110	4.575	O	-0.15439127	-0.15164492	0.00274634
5551	66.0108	30.0430	56.8110	4.714	O	-0.15005152	-0.14799111	0.00206041
5552	66.0108	30.0430	57.5110	4.948	O	-0.14448702	-0.14306205	0.00142497
5553	66.0108	30.0430	58.2110	5.266	O	-0.13823145	-0.13735047	0.00088098
5554	66.0108	30.0430	58.9110	5.653	O	-0.13172833	-0.13128557	0.00044276
5555	66.0108	30.0430	59.6110	6.096	O	-0.12528076	-0.12517484	0.00010592
5556	66.0108	30.0430	60.3110	6.583	O	-0.11906497	-0.11920809	-0.00014312
5557	66.0108	30.0430	61.0110	7.107	O	-0.11316765	-0.11348820	-0.00032054
5558	66.0108	30.0430	61.7110	7.658	O	-0.10762139	-0.10806316	-0.00044177
5559	66.0108	30.0430	62.4110	8.120	H	-0.10242947	-0.10294959	-0.00052012
5560	66.0108	30.0430	63.1110	8.571	H	-0.09758079	-0.09814726	-0.00056647
