idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
12117	62.6268	48.2686	64.6488	13.0	-0.06227774	-0.06257807	-0.00030034
12118	74.0400	31.4790	61.2825	12.0	-0.06726581	-0.06711424	0.00015157
12119	57.0137	31.1810	72.1148	13.0	-0.06180781	-0.06246933	-0.00066152
12120	63.6708	17.3097	46.3246	15.0	-0.05497412	-0.05445497	0.00051915
12121	41.8297	42.0654	54.0179	15.0	-0.05462727	-0.05485924	-0.00023197
12122	55.2686	15.0989	55.2577	15.0	-0.05412339	-0.05403566	0.00008773
12123	57.4375	51.7341	60.6391	14.0	-0.05807665	-0.05830508	-0.00022843
12124	48.1362	20.5719	64.7056	15.0	-0.05231405	-0.05262918	-0.00031513
12125	41.4228	33.7561	46.0166	15.0	-0.05115534	-0.05122348	-0.00006813
12126	71.2460	38.8931	62.0597	11.0	-0.07329666	-0.07342958	-0.00013292
12127	70.4903	32.1850	70.1583	15.0	-0.05733047	-0.05757300	-0.00024252
12128	49.7571	24.2691	47.0158	11.0	-0.06411587	-0.06394320	0.00017266
12129	64.6386	39.9933	40.0892	14.0	-0.06032812	-0.05991575	0.00041237
12130	53.4105	47.8794	58.8552	11.0	-0.07051278	-0.07084019	-0.00032741
12131	67.7623	35.7707	70.8481	14.0	-0.06020432	-0.06057531	-0.00037100
12132	52.4250	52.0503	56.3460	15.0	-0.05546918	-0.05565715	-0.00018797
12133	56.7339	32.0095	74.2320	15.0	-0.05545882	-0.05598170	-0.00052288
12134	50.9994	42.2893	69.8643	14.0	-0.05796038	-0.05843338	-0.00047300
12135	63.1751	27.3873	39.7200	13.0	-0.06088853	-0.06016424	0.00072429
12136	69.4284	25.4306	59.1359	9.0	-0.07991126	-0.07945766	0.00045360
12137	46.5154	44.1316	54.2612	12.0	-0.06510277	-0.06539097	-0.00028820
12138	52.9326	49.8954	58.8652	13.0	-0.06196050	-0.06222558	-0.00026507
12139	67.3671	19.5622	44.3214	15.0	-0.05418427	-0.05359575	0.00058852
12140	65.3648	46.4260	61.2389	11.0	-0.07146238	-0.07173630	-0.00027392
12141	74.4954	42.5311	61.5422	15.0	-0.05767818	-0.05771256	-0.00003438
12142	66.1452	36.3953	71.5633	14.0	-0.06017174	-0.06059106	-0.00041932
12143	57.5657	39.7978	39.0108	14.0	-0.05910240	-0.05881700	0.00028540
12144	50.9202	32.8659	41.6258	12.0	-0.06341069	-0.06317340	0.00023729
12145	77.1426	32.7995	61.5703	15.0	-0.05690320	-0.05678320	0.00012000
12146	71.2445	36.1155	52.7191	9.0	-0.08659583	-0.08586789	0.00072794
12147	56.0814	31.4557	68.9512	10.0	-0.07442392	-0.07544958	-0.00102566
12148	48.1822	30.9271	40.8254	14.0	-0.05538941	-0.05523451	0.00015490
12149	61.3474	26.0111	65.0106	9.0	-0.08274065	-0.08353442	-0.00079378
